案件編號,標題,地址,房型,坡數,樓層,租金,押金,捷運站,聯絡人,截圖檔名,頁碼,座標,執行日期,年週
20513936,[可租補]雙和醫院商圈靜巷二樓,中和區圓通路335巷47號,3房,29.73,2F/5F,29500,,圓通路305巷(碧湖社區)站 229公尺,仲介:王先生,591_20513936.png,5,"24°59'21""N 121°29'40""E",2026-01-18,2603
20532934,連城路明亮2房(頂加),中和區連城路477巷,2房,20,,20000,,連城路站 75公尺,仲介:蘇小姐,591_20532934.png,5,"24°59'42""N 121°28'57""E",2026-01-18,2603
20492275,😍中和中正路多功能一樓😍太平洋房屋優質團隊,中和區中正路637巷,1房,28,1F/5F,32000,,,仲介:蘇小姐,591_20492275.png,5,"0°0'0""N 0°0'0""E",2026-01-18,2603
20539883,景安捷運中和國小一手新設備一層一戶可補助,中和區景平路493巷12弄6號,3房,30,3F/5F,27800,,民生路站 171公尺,仲介:高先生,591_20539883.png,5,"24°59'51""N 121°31'28""E",2026-01-18,2603
20534452,近遠東科學園區雙和醫院超採光1房1廳陽台,中和區錦和路196巷,1房,12,,16999,,錦和路站 28公尺,仲介:吳女士,591_20534452.png,5,"24°59'42""N 121°29'24""E",2026-01-18,2603
20436863,中和站可寵可租補獨立洗衣機低樓層大二房,中和區中山路二段,2房,15,2F/5F,21000,,南山高中(中山路)站 42公尺,仲介:施先生,591_20436863.png,5,"25°0'12""N 121°30'7""E",2026-01-18,2603
20505790,中原✨採光通風✨獨洗曬✨正兩房✨垃圾代收🚉台水電獨立陽台,中和區民享街86巷,2房,24,,19500,,民享里[新巴士]站 11公尺,仲介:左先生,591_20505790.png,5,"25°0'5""N 121°28'28""E",2026-01-18,2603
20421051,雙捷運景安/南勢角走路10分鐘➡雙租補⬅💥大兩房一廳,中和區景新街295巷,2房,16,5F/5F,24888,,南勢角站 411公尺,仲介:林先生,591_20421051.png,5,"24°59'37""N 121°30'39""E",2026-01-18,2603
20295395,綠大郡旁🌈德光生活圈採光方正大4房🌈可租屋補助,中和區民生街35巷,3房,42.78,4F/5F,25000,,德光路站 96公尺,仲介:陳小姐,591_20295395.png,5,"25°0'17""N 121°28'10""E",2026-01-18,2603
20462029,南勢角🚇興南夜市🍜雙面採光✨10坪2房,中和區信義街,2房,10,5F/5F,25800,,南勢角站 408公尺,仲介:蔣小姐,591_20462029.png,5,"24°59'15""N 121°30'42""E",2026-01-18,2603
20495908,近中和遠東園區，有陽台對外窗裝潢新,中和區連城路374巷,2房,18,4F/5F,22000,,中和高中(員山路)站 30公尺,代理人:吳先生,591_20495908.png,5,"24°59'46""N 121°28'53""E",2026-01-18,2603
20515003,近中和遠東世紀廣場，大陽台新裝潢,中和區錦和路196巷,1房,12,4F/4F,20900,,連城路口站 99公尺,代理人:吳先生,591_20515003.png,5,"24°59'43""N 121°29'15""E",2026-01-18,2603
20269322,拎包入住/可貓/採光大3房/,中和區連城路195號,3房,30,,19000,,中和站 468公尺,仲介:黃先生,591_20269322.png,5,"24°59'53""N 121°29'42""E",2026-01-18,2603
20500937,景安捷運站5分鐘採光佳亮麗套房南山路興南路二段二段,中和區中興街135巷,1房,8,2F/5F,11000,,捷運景安站 450公尺,屋主:陳小姐,591_20500937.png,5,"24°59'29""N 121°30'2""E",2026-01-18,2603
20487365,5+6樓大空間全新粉刷乾淨舒適,中和區連城路,4房,55,5F/5F,29000,,中和高中(員山路)站 92公尺,代理人:李小姐,591_20487365.png,5,"24°59'44""N 121°28'54""E",2026-01-18,2603
20498520,忠孝街新裝修一樓/適合家庭或辦公室/可租補/免仲介費,中和區忠孝街58巷,3房,33,1F/4F,35000,,飛駝二村站 79公尺,屋主:游先生,591_20498520.png,5,"24°58'59""N 121°30'43""E",2026-01-18,2603
20510852,沃盛睿達🏡捷運秀朗橋站｜64快速道路｜溫馨住家三房｜可寵,中和區景平路64巷,3房,22.6,3F/4F,32000,,秀朗橋站 301公尺,仲介:楊小姐,591_20510852.png,6,"24°59'27""N 121°31'20""E",2026-01-18,2603
20487159,農曆年前承租有優惠捷運景平景安站/全新裝潢三房,中和區景平路,3房,20,2F/5F,23000,,力行社區站 33公尺,代理人:張女士,591_20487159.png,6,"24°59'40""N 121°29'49""E",2026-01-18,2603
20539320,景安捷運中和國小華泰市場興南夜市百萬美裝歐式小香風,中和區保健路,2房,15,4F/5F,24999,,安和路口站 57公尺,代理人:Jerry,591_20539320.png,6,"24°59'54""N 121°30'27""E",2026-01-18,2603
20539317,景安捷運中和國小一手新設備一層一戶可補助,中和區景平路493巷,3房,30,3F/5F,27000,,民生路站 172公尺,代理人:Jerry,591_20539317.png,6,"24°59'52""N 121°31'28""E",2026-01-18,2603
20372170,景安、鳳凰城社區4房採光通風家具齊有平車採光機能強,中和區圓通路369巷,4房,48.13,5F/5F,30000,,清和社[新巴士]站 731公尺,仲介:江先生,591_20372170.png,6,"24°58'57""N 121°29'25""E",2026-01-18,2603
20506252,中原、正2房採光垃圾收機能強大陽台機車族佳,中和區民享街86巷,2房,24,,19500,,民享里[新巴士]站 11公尺,仲介:江先生,591_20506252.png,6,"25°0'5""N 121°28'28""E",2026-01-18,2603
20538427,景安/南勢角/永安市場、免爬高採光2+1機能強廚房,中和區保健路46巷,3房,21.72,2F/4F,28000,,景安站 416公尺,仲介:江先生,591_20538427.png,6,"24°59'44""N 121°30'30""E",2026-01-18,2603
20401060,捷運4號出口優質大套房附獨立洗衣機8000元起,中和區信義街91號,1房,8,4F/5F,8500,,南勢角站 424公尺,屋主:劉小姐,591_20401060.png,6,"24°59'15""N 121°30'43""E",2026-01-18,2603
20539189,近環球百貨三房家俱家電全~社區管理,中和區中山路三段63巷,3房,25,3F/5F,26800,,板橋監理站 243公尺,仲介:林小姐,591_20539189.png,6,"25°0'13""N 121°28'36""E",2026-01-18,2603
20508717,（社宅）🌿大3房｜後陽台綠意美景｜每間房皆可放雙人床✨,中和區興南路二段34巷,3房,41.52,5F/5F,35000,,南勢角站 591公尺,仲介:吳小姐,591_20508717.png,6,"24°59'11""N 121°30'18""E",2026-01-18,2603
20528661,東昇社宅/南勢角站/景平站/台64線/低樓層3房2廳/可租補,中和區忠孝街101巷,3房,30,3F/5F,30000,,南勢角站 588公尺,仲介:駱先生,591_20528661.png,6,"24°59'6""N 121°30'38""E",2026-01-18,2603
20422663,可租補、免仲介費、新裝潢、景平捷運站3房,中和區大智街,3房,25,3F/4F,26000,2個月,景平站 308公尺,仲介:王先生,591_20422663.png,6,"24°59'31""N 121°31'10""E",2026-01-18,2603
20395047,可租補、可貓、免仲介費、環球百貨商圈2房,中和區中山路三段63巷,2房,23.93,5F/5F,21000,2個月,民享里[新巴士]站 230公尺,仲介:王先生,591_20395047.png,6,"25°0'10""N 121°28'34""E",2026-01-18,2603
20482643,可租補、免仲介費、環球百貨商圈3房,中和區中山路三段63巷,3房,28,1F/5F,31000,2個月,民享里[新巴士]站 230公尺,仲介:王先生,591_20482643.png,6,"25°0'10""N 121°28'34""E",2026-01-18,2603
20428979,景安裝潢新@舒適大2房@免服務費~快唷,中和區圓通路141巷,2房,10,4F/5F,19000,,安邦街口[新巴士]站 93公尺,仲介:余先生,591_20428979.png,6,"24°59'40""N 121°29'53""E",2026-01-18,2603
20430894,★中和捷運★租補★樂華夜市★可寵★低樓層★,中和區中山路二段,2房,15,2F/4F,21000,,南山高中(中山路)站 39公尺,仲介:洪先生,591_20430894.png,6,"25°0'12""N 121°30'7""E",2026-01-18,2603
20410970,★捷運景安★興南夜市★獨立陽台★租補★廁所窗★,中和區景新街295巷,2房,15,5F/5F,24888,,南勢角站 411公尺,仲介:洪先生,591_20410970.png,6,"24°59'37""N 121°30'39""E",2026-01-18,2603
20390130,竣羽★➲秒殺超寬金店面~店住辦~特價4.4萬竣羽幫您租好房,中和區大仁街20巷,4房,33,1F/5F,44000,,,仲介:蔡竣羽,591_20390130.png,6,"0°0'0""N 0°0'0""E",2026-01-18,2603
20390145,錦和~超便宜2樓~房東便宜租~找竣羽快速成交,中和區連城路347巷,1房,21.56,2F/4F,20000,,中和國民運動中心站 49公尺,仲介:蔡竣羽,591_20390145.png,6,"24°59'40""N 121°29'18""E",2026-01-18,2603
20424754,竣羽★➲補習班店面~店住辦~特價4.4萬竣羽幫您租好房,中和區大仁街20巷,4房,33,1F/5F,44000,,景平站 303公尺,仲介:蔡竣羽,591_20424754.png,6,"24°59'34""N 121°31'10""E",2026-01-18,2603
20514769,中和中山路二段大坪數三樓美寓,中和區中山路二段555號,3房,40.65,3F/5F,25000,,中原站 466公尺,仲介:何先生,591_20514769.png,6,"25°0'20""N 121°28'51""E",2026-01-18,2603
20401260,近捷運秀朗橋站6分鐘【超值大四房2廳2衛】租補寵洽@車位另計,中和區秀朗路三段128巷,4房,28,3F/5F,29999,,秀朗橋站 301公尺,仲介:黃先生,591_20401260.png,6,"24°59'35""N 121°31'29""E",2026-01-18,2603
20435758,景平站✅這是公寓頂加❤️1房1廳1廚1衛(住商小宥,中和區大仁街10巷,1房,14.97,,15000,,景平站 258公尺,仲介:李小姐,591_20435758.png,6,"24°59'31""N 121°31'8""E",2026-01-18,2603
20367125,秀山公園大三房！,中和區自立路29巷,3房,33.6,5F/5F,30000,,自立路站 109公尺,仲介:林先生,591_20367125.png,6,"24°59'47""N 121°31'25""E",2026-01-18,2603
20356093,(社會住宅)🍎大空間CP值高🍎採光3房🍎可租補免服務貴,中和區秀朗路三段128巷,3房,40.46,4F/4F,27000,,秀朗橋站 374公尺,仲介:周小姐,591_20356093.png,6,"24°59'34""N 121°31'21""E",2026-01-18,2603
20365150,社會住宅-中和路公寓2房,中和區中和路12號,2房,16,3F/5F,21000,,,仲介:陳先生,591_20365150.png,6,"0°0'0""N 0°0'0""E",2026-01-18,2603
20464993,全新3樓2房附家電中和捷運萬大線「早鳥卡位長租可議」詳見內文,中和區連城路347巷,2房,18,3F/4F,23999,,中和國民運動中心站 103公尺,屋主:江小姐,591_20464993.png,7,"24°59'42""N 121°29'18""E",2026-01-18,2603
20436258,連城方正採光大空間,中和區連城路,6房,40.84,5F/5F,45000,,建一路站 132公尺,仲介:劉先生,591_20436258.png,7,"24°59'50""N 121°29'13""E",2026-01-18,2603
20534098,中原❣️獨立陽台洗曬/便宜2房有垃圾代收/台水電/適合機車族,中和區民享街86巷,2房,24,,19500,,民享里[新巴士]站 11公尺,仲介:胡先生,591_20534098.png,7,"25°0'5""N 121°28'28""E",2026-01-18,2603
20537236,景安❣2+1房/免爬高/台水電/格局方正/採光通風/機能佳,中和區保健路46巷,2房,21.72,2F/4F,28000,,景安站 416公尺,仲介:胡先生,591_20537236.png,7,"24°59'44""N 121°30'30""E",2026-01-18,2603
20468462,🎀錦和國小溫馨大三房🎀,中和區圓通路393巷,3房,25.6,3F/5F,25500,,中和新村[新巴士]站 197公尺,仲介:黃小姐,591_20468462.png,7,"24°59'18""N 121°29'26""E",2026-01-18,2603
20468378,🎀稀有釋出✨溫馨二房公寓✨🎀,中和區民享街,2房,20,,19500,,民享市場[新巴士]站 100公尺,仲介:黃小姐,591_20468378.png,7,"25°0'13""N 121°28'30""E",2026-01-18,2603
20511825,近中和高中⭐可租補💖採光優,中和區連城路432巷,3房,29,3F/5F,28000,,中和高中站 134公尺,仲介:呂小姐,591_20511825.png,7,"24°59'42""N 121°28'48""E",2026-01-18,2603
20509402,捷運永安市場◆超值3房◆可租補入籍★可寵,中和區宜安路92巷,3房,23,,20999,,永安市場站 433公尺,仲介:江先生,591_20509402.png,7,"24°59'54""N 121°30'41""E",2026-01-18,2603
20333261,鄰近興南夜市近捷運生活機能佳🅰️室非頂加非巷弄,鄰近興南夜市近捷運生活機能佳🅰️室非頂加非巷弄,2房,15,5F/5F,26800,,南勢角站 408公尺,仲介:彭小姐,591_20333261.png,7,"24°59'15""N 121°30'42""E",2026-01-18,2603
20362129,🌸南勢角站.興南夜市.可貓貓🌸信義街-P11412095,🌸南勢角站.興南夜市.可貓貓🌸信義街-P11412095,2房,27.13,5F/5F,26800,,南勢角站 408公尺,仲介:李先生,591_20362129.png,7,"24°59'15""N 121°30'42""E",2026-01-18,2603
20426117,景安站🔥整層住家🔥明亮方正🔥大陽台SI064,中和區景平路,2房,24,,23000,,南勢角站 357公尺,仲介:李先生,591_20426117.png,7,"24°59'35""N 121°30'38""E",2026-01-18,2603
20533318,景安❤️可租補/社區型公寓二樓/3房/基本家具☎️住商找房,中和區中興街168巷,3房,32,2F/5F,30000,,,仲介:邱先生,591_20533318.png,7,"0°0'0""N 0°0'0""E",2026-01-18,2603
20426001,近捷運南勢角夜市2樓優質2房,中和區信義街,2房,16.1,2F/5F,24000,,南勢角站 452公尺,屋主:呂小姐,591_20426001.png,7,"24°59'14""N 121°30'43""E",2026-01-18,2603
20512023,群義珍妮🍊錦和高中旁！三房2F免爬高,中和區錦和路195巷,3房,20.7,2F/4F,25000,,中和站 95公尺,仲介:薛盈蓁Jenny,591_20512023.png,7,"24°59'29""N 121°29'28""E",2026-01-18,2603
20450200,國民運動公園二房~二樓,中和區連城路347巷,2房,18.81,2F/5F,20000,,連城路口站 65公尺,仲介:謝小姐,591_20450200.png,7,"24°59'41""N 121°29'16""E",2026-01-18,2603
20511813,免仲介費✨溫馨三房✨南勢角捷運✨租金補助,中和區興南路二段,3房,29,4F/5F,25000,,華新街口站 29公尺,仲介:鄭先生,591_20511813.png,7,"24°59'7""N 121°30'24""E",2026-01-18,2603
20404242,🌳免服務費可租補🌳近南勢角站/免爬梯/可住辦,中和區南山路,2房,25.97,1F/6F,30500,,捷運景安站 233公尺,仲介:劉小姐,591_20404242.png,7,"24°59'27""N 121°30'20""E",2026-01-18,2603
20537123,南勢角捷運站步行5分鐘，,中和區景新街410巷,3房,21,3F/4F,22000,,南勢角站 357公尺,代理人:葉先生,591_20537123.png,7,"24°59'21""N 121°30'45""E",2026-01-18,2603
20436274,【樸和團隊】南勢角捷運採光兩房,中和區興南路一段117巷,2房,15.58,4F/4F,21000,,南勢角站 270公尺,仲介:潘小姐,591_20436274.png,7,"24°59'16""N 121°30'34""E",2026-01-18,2603
20451195,芬享好屋🏆景安捷運站公寓三房,中和區景新街210巷,3房,19.4,2F/5F,27000,,景安站 268公尺,仲介:林小姐,591_20451195.png,7,"24°59'41""N 121°30'26""E",2026-01-18,2603
20408433,🌟✨社宅/可租補🌟✨秀朗溫馨大三房,中和區秀朗路三段128巷,3房,40.46,4F/4F,27000,,秀朗橋站 374公尺,仲介:邱小姐,591_20408433.png,7,"24°59'34""N 121°31'21""E",2026-01-18,2603
20536860,景安🏠免爬高/2+1房格局方正/採光通風獨立陽台/台水電/,中和區保健路46巷,2房,21.72,2F/4F,28000,,景安站 416公尺,仲介:陳先生,591_20536860.png,7,"24°59'44""N 121°30'30""E",2026-01-18,2603
20505729,中原🏠正兩房大空間/採光通風獨立陽台洗曬/垃圾代收/台水電,中和區民享街89巷,2房,24,,19500,,民享里[新巴士]站 64公尺,仲介:陳先生,591_20505729.png,7,"25°0'6""N 121°28'30""E",2026-01-18,2603
20407119,🌿中和秀朗路｜全新裝潢3房🏠一層一戶｜前後大陽台,中和區秀朗路三段10巷,3房,30,2F/4F,41900,2 個月,自立路站 74公尺,代理人:陳小姐,591_20407119.png,7,"24°59'47""N 121°31'24""E",2026-01-18,2603
20404255,🌳免服務費可租補🌳邊間三面採光/過橋即到台北,中和區自立路29巷,3房,33.6,5F/5F,28000,,,仲介:劉小姐,591_20404255.png,7,"0°0'0""N 0°0'0""E",2026-01-18,2603
20531834,中和好市多💎精裝正兩房💎稀有釋出,中和區連城路347巷,2房,18,3F/5F,22999,,錦和路站 104公尺,仲介:值班同仁,591_20531834.png,7,"24°59'45""N 121°29'20""E",2026-01-18,2603
20536187,秀朗橋|景平捷運大2房⭐️獨立大陽台曬衣⭐️租金含水+網路,中和區自立路16巷,2房,26,6F/6F,22000,,秀朗橋站 510公尺,代理人:顏小姐,591_20536187.png,7,"24°59'37""N 121°31'17""E",2026-01-18,2603
20536173,社會住宅💜可補助免服務費雙和醫院錦和國小公寓3樓,中和區圓通路393巷,3房,25.94,3F/5F,25500,,中和新村[新巴士]站 197公尺,仲介:陳先生,591_20536173.png,7,"24°59'18""N 121°29'26""E",2026-01-18,2603
20511765,Ⓜ️南勢角捷運公寓3房Ⓜ️,中和區興南路一段56巷,3房,22.12,4F/4F,26000,,南勢角站 75公尺,仲介:黃小姐,591_20511765.png,7,"24°59'24""N 121°30'35""E",2026-01-18,2603
20420852,捷運秀朗橋站、家庭首選、低樓層、台水台電、天然瓦斯、可租補,中和區秀朗路三段128巷,4房,28.98,3F/4F,30000,兩個月,秀朗橋站 301公尺,仲介:租管劉先生,591_20420852.png,7,"24°59'35""N 121°31'29""E",2026-01-18,2603
20505454,捷運中和/近大潤發/精美兩房/採光好,中和區莊敬路49巷,2房,18,3F/5F,25000,兩個月,莊敬路站 51公尺,仲介:租屋專員,591_20505454.png,8,"25°0'23""N 121°30'8""E",2026-01-18,2603
20461526,@@@中和華安街住辦@@@,中和區華安街,4房,100,1F/6F,88000,,華福街口站 50公尺,仲介:吳小姐,591_20461526.png,8,"24°59'48""N 121°28'4""E",2026-01-18,2603
20424538,永安捷運站四號公園美妝5樓,中和區保健路106巷,2房,24,,19800,,南勢角站 576公尺,仲介:沈小姐,591_20424538.png,8,"24°59'42""N 121°30'40""E",2026-01-18,2603
20513901,星鴻😊南勢角站7分｜三房兩廳｜可養寵・可租補｜免仲介費,中和區興南路二段,3房,31,4F/5F,24000,,華新街口站 34公尺,仲介:施小姐,591_20513901.png,8,"24°59'7""N 121°30'23""E",2026-01-18,2603
20535794,【樸和團隊】連城路★大兩房一廳~包水網路第四台,中和區連城路319巷,2房,12,4F/5F,22000,,錦和路站 59公尺,仲介:陳柏均,591_20535794.png,8,"24°59'45""N 121°29'22""E",2026-01-18,2603
20478455,3-4年新裝潢-近中和GlobalMall前後陽台乾溼分離,中和區員山路314巷,2房,14,5F/5F,17000,,中原站 641公尺,屋主:謝先生,591_20478455.png,8,"25°0'11""N 121°28'55""E",2026-01-18,2603
20535674,❤️近秀朗橋站🏵️房間/衛浴開窗🏵️通風採光佳,中和區秀朗路三段128巷,2房,15,,12000,,秀朗橋站 298公尺,仲介:值班小姐,591_20535674.png,8,"24°59'33""N 121°31'24""E",2026-01-18,2603
20485726,可租補🔥錦和公園靜巷公寓三房🏡太平洋沛嫺,中和區圓通路393巷,3房,25.6,3F/5F,25500,,中和新村[新巴士]站 197公尺,仲介:陳小姐,591_20485726.png,8,"24°59'18""N 121°29'26""E",2026-01-18,2603
20410780,秀朗站❤️可租補可寵四房兩衛❤️另有平面車位,中和區秀朗路三段128巷,4房,28.98,3F/4F,30000,,秀朗橋站 301公尺,仲介:曾小姐,591_20410780.png,8,"24°59'35""N 121°31'29""E",2026-01-18,2603
20449716,中和站❤可租補採光兩房❤低樓層機能佳,中和區莊敬路49巷,2房,18,3F/5F,25000,,莊敬路站 51公尺,仲介:曾小姐,591_20449716.png,8,"25°0'23""N 121°30'8""E",2026-01-18,2603
20504709,南勢角捷運❤低樓層一房一廳❤可伙獨立陽台,中和區仁愛街,1房,10,3F/4F,15000,,南勢角站 201公尺,仲介:曾小姐,591_20504709.png,8,"24°59'20""N 121°30'38""E",2026-01-18,2603
20449714,捷運秀朗橋❤️可小寵採光3房2衛❤️可租屋補助,中和區秀朗路三段128巷,3房,40.46,4F/4F,27000,,秀朗橋站 374公尺,仲介:曾小姐,591_20449714.png,8,"24°59'34""N 121°31'21""E",2026-01-18,2603
20381313,🔥免爬高機車位住家1樓+雙捷運景平站/秀朗橋站,中和區大智街,3房,21.48,1F/5F,32000,,景平站 326公尺,仲介:陳小姐,591_20381313.png,8,"24°59'31""N 121°31'11""E",2026-01-18,2603
20535374,圓通商圈｜近雙和醫院、錦和公園｜大空間樓中樓適大家庭,中和區圓通路369巷,5房,42.47,5F/5F,27000,,中和新村[新巴士]站 141公尺,仲介:周先生,591_20535374.png,8,"24°59'19""N 121°29'27""E",2026-01-18,2603
20476514,積穗國中採光美寓,中和區民安街42巷,2房,20.691,4F/4F,16800,,積穗國中站 154公尺,仲介:劉小姐,591_20476514.png,8,"25°0'3""N 121°28'47""E",2026-01-18,2603
20437314,府中🚝合租首選‼️陽光獨立採光通風🌟租補🔥掀床垃圾代收,中和區國光街107巷,2房,12,5F/5F,22800,,自強國小(民德路)站 139公尺,仲介:鄭先生,591_20437314.png,8,"25°0'0""N 121°28'12""E",2026-01-18,2603
18003132,＊景平站好近大潤發頂佳佳＊,中和區大仁街10巷,1房,16.45,,15000,,景平站 258公尺,仲介:高小姐,591_18003132.png,8,"24°59'31""N 121°31'8""E",2026-01-18,2603
20532143,✅雙和醫院黃金二樓屋況佳可租補,中和區圓通路335巷,3房,29.73,2F/5F,32000,,圓通路305巷(碧湖社區)站 229公尺,仲介:高小姐,591_20532143.png,8,"24°59'21""N 121°29'40""E",2026-01-18,2603
20528145,✅公園國光街乾淨3房,中和區國光街6巷,3房,21.51,4F/5F,22000,,國光派出所站 145公尺,仲介:高小姐,591_20528145.png,8,"25°0'1""N 121°28'19""E",2026-01-18,2603
20495073,✅景平站4樓頂家,中和區大勇街29巷,2房,22.47,,21000,,景平站 258公尺,仲介:高小姐,591_20495073.png,8,"24°59'40""N 121°30'58""E",2026-01-18,2603
20460189,南勢角捷運站旁3房美寓/近北市/景安捷運/秀朗橋/興南夜市,中和區興南路一段56巷,3房,22.12,4F/4F,26000,,南勢角站 163公尺,仲介:李先生,591_20460189.png,8,"24°59'26""N 121°30'38""E",2026-01-18,2603
13663728,積穗商圈員山路國防管理院4房2廳2衛,中和區民利街100巷,4房,37,5F/5F,26000,,員山派出所站 146公尺,屋主:張小姐,591_13663728.png,8,"24°59'54""N 121°28'48""E",2026-01-18,2603
20533075,社會住宅⚡莒光路❤️邊間採光美4房❤️可租補062183,中和區莒光路,4房,34.41,5F/5F,25000,,國光派出所站 53公尺,仲介:租賃部,591_20533075.png,8,"25°0'4""N 121°28'22""E",2026-01-18,2603
20443386,062183莒光路⚡邊間採光通風佳❤️美4房❤️可租補,中和區莒光路,4房,34.41,5F/5F,25000,,國光派出所站 53公尺,仲介:租賃部,591_20443386.png,8,"25°0'4""N 121°28'22""E",2026-01-18,2603
20372389,租金補貼⭐️可入籍⭐️連城路二房⭐️五泰小妤,中和區連城路,2房,24.47,4F/5F,21000,,中和站 514公尺,仲介:林小姐,591_20372389.png,8,"24°59'52""N 121°29'39""E",2026-01-18,2603
20498195,~近四號公園美2房~可租補,中和區安樂路217巷,2房,15,5F/5F,22000,,永安市場站 491公尺,仲介:林小姐,591_20498195.png,8,"24°59'54""N 121°30'46""E",2026-01-18,2603
20498214,~四號公園旁~裝潢2房家具全,中和區安樂路217巷,2房,15,6F/6F,16000,,永安市場站 491公尺,仲介:林小姐,591_20498214.png,8,"24°59'54""N 121°30'46""E",2026-01-18,2603
20500645,~裝潢美2房~近四號公園,中和區安樂路217巷,2房,15,6F/6F,16000,,永安市場站 491公尺,仲介:林小姐,591_20500645.png,9,"24°59'54""N 121°30'46""E",2026-01-18,2603
20534153,搶手全新3房：遠東科技園區：可租補：廚房：陽台,中和區連城路403巷,3房,23.89,5F/5F,27000,2個月 不可養寵 可開火,瓏山林台北中和飯店站 94公尺,仲介:王先生,591_20534153.png,9,"24°59'45""N 121°29'10""E",2026-01-18,2603
20531042,生活便捷舒適-民享街-可以養貓,中和區民享街89巷,3房,30,5F/5F,23000,,民享里[新巴士]站 44公尺,代理人:林先生,591_20531042.png,9,"25°0'4""N 121°28'29""E",2026-01-18,2603
20534003,可貓咪可租補☀️採光兩房一廳☀️遠東世紀,中和區新生街,2房,20,5F/5F,21000,,新生街[新巴士]站 21公尺,仲介:杜小姐,591_20534003.png,9,"24°59'59""N 121°29'2""E",2026-01-18,2603
20533823,可寵可神明採光三房兩廳☀️景安站☀️誠可議可供傢俱,中和區景安路79巷,3房,32.88,5F/5F,27999,,景安站 400公尺,仲介:杜小姐,591_20533823.png,9,"24°59'46""N 121°30'28""E",2026-01-18,2603
20430990,中和國光街3房美寓,中和區國光街6巷1號,3房,21.51,4F/5F,22000,,國光派出所站 145公尺,仲介:雷小姐,591_20430990.png,9,"25°0'1""N 121°28'19""E",2026-01-18,2603
20372940,景安站10分鐘｜明亮3房大空間｜安靜社區高CP值首選,中和區景安路79巷,3房,32,5F/5F,28000,,景安站 405公尺,屋主:鄧女士,591_20372940.png,9,"24°59'46""N 121°30'29""E",2026-01-18,2603
20509562,近重慶國中◆新整修2房◆可租補入籍★可寵,中和區華安街30巷,2房,19,,14999,,華福市場[新巴士]站 77公尺,仲介:江先生,591_20509562.png,9,"24°59'50""N 121°28'1""E",2026-01-18,2603
20483715,近捷運南勢角◆超值2房◆採光新裝潢★陽台,中和區忠孝街,2房,15,,16990,,放生寺站 67公尺,仲介:江先生,591_20483715.png,9,"24°59'4""N 121°30'43""E",2026-01-18,2603
20504984,積穗商圈◆大空間2房◆採光皆有窗★垃圾代收,中和區民享街86巷,2房,19,,19490,,民享里[新巴士]站 11公尺,仲介:江先生,591_20504984.png,9,"25°0'5""N 121°28'28""E",2026-01-18,2603
20472508,近重慶國中◆大空間2房◆可租補可寵★採光,中和區華福街,2房,24,3F/5F,27480,,安邦街口[新巴士]站 34公尺,仲介:余先生,591_20472508.png,9,"24°59'43""N 121°29'53""E",2026-01-18,2603
20530462,積穗黃金二樓美四房/大家房屋林明賜,中和區民安街22巷,4房,37.7,2F/5F,31000,,員山站 154公尺,仲介:林先生,591_20530462.png,9,"25°0'8""N 121°28'49""E",2026-01-18,2603
20517201,[出租]安邦公園裝潢美寓3樓請直接來電預約看屋,中和區連城路249巷,3房,26.21,3F/4F,31000,,台貿一村站 165公尺,仲介:吳宗達,591_20517201.png,9,"24°59'46""N 121°29'38""E",2026-01-18,2603
20489436,寵物友善租屋補助！前後陽台，近四號公園，三房兩廳，無天然瓦斯,中和區宜安路92巷,3房,23,,21000,,永安市場站 433公尺,仲介:歐先生,591_20489436.png,9,"24°59'54""N 121°30'41""E",2026-01-18,2603
20434094,稀有一樓孝親房可寵可補助,中和區忠孝街11巷,2房,30,1F/4F,25000,,臺科大華夏校區站 85公尺,代理人:林小姐,591_20434094.png,9,"24°59'1""N 121°30'34""E",2026-01-18,2603
20355986,●秀朗橋捷運站兩房｜靜巷一樓●歡迎毛孩,中和區景平路64巷,2房,13.07,1F/4F,22800,,秀朗橋站 341公尺,代理人:黃小姐,591_20355986.png,9,"24°59'29""N 121°31'19""E",2026-01-18,2603
20531663,比漾商圈正三房💎拎包入住💎可租補/寵物友善,中和區中山路二段3巷,3房,27,2F/5F,32000,,中山路口站 307公尺,仲介:值班同仁,591_20531663.png,9,"25°0'23""N 121°30'23""E",2026-01-18,2603
20375881,P2612近ABC2樓美寓,中和區連城路389巷,3房,23.47,2F/5F,28000,,中正里一站 110公尺,仲介:德鄰租屋,591_20375881.png,9,"24°59'39""N 121°29'10""E",2026-01-18,2603
20531472,P2539生活機能超便利🏤中和兩房(可租補)重刊,中和區中山路三段,2房,25.51,2F/5F,22000,,積穗(中山路)站 17公尺,仲介:德鄰租屋,591_20531472.png,9,"25°0'20""N 121°28'42""E",2026-01-18,2603
20504384,雙和醫院商圈靜巷黃金二樓～屋況佳,中和區圓通路,3房,32,2F/5F,29500,,中和站 44公尺,仲介:李小姐,591_20504384.png,9,"24°59'26""N 121°29'30""E",2026-01-18,2603
17753631,~景安捷運大兩房附家具~{王大勇}太平洋,中和區景安路,2房,22,5F/5F,25000,,捷運景安站 261公尺,仲介:王先生,591_17753631.png,9,"24°59'26""N 121°30'14""E",2026-01-18,2603
